,payoutRatio,debtEquityRatio,netMargin,roic,dividendsPaid,Underyling
2018-06-30,3.2363805039968137,-2.717077183276132,0.03322785864732918,0.0,10067904,ABT.TO
2017-06-30,-1.9140600305745483,-2.8302304618586787,-0.05428294205001505,0.0,9476850,ABT.TO
2016-06-30,0.9519484756516864,-3.6231269866021547,0.10955907051951819,0.1439164814916045,9261204,ABT.TO
2015-06-30,2.1973436150885264,-12.410246890874673,0.04928242856827091,0.20396681703092157,10141389,ABT.TO
2017-12-31,-0.12828096118299445,-7.7177881173944165,-0.16652302388574242,-0.09150943396226414,34700000,AIM.TO
2016-12-31,-2.0693815987933637,-21.92960559161258,-0.037685443073949866,-0.12711381341440242,137200000,AIM.TO
2015-12-31,1389.0,26.385131358300725,4.064049418840933e-05,0.06171057380007217,138900000,AIM.TO
2014-12-31,-3.555831265508685,10.14050854888207,-0.016323720025923527,0.0032017075773745998,143300000,AIM.TO
2017-12-31,0.1934032160693705,0.38897850242246657,0.6022077535776845,0.03588993706322853,5286000,ALS.TO
2017-04-30,-0.0802269293620695,0.3569803621525121,-2.574354089772592,0.0,5204000,ALS.TO
2016-04-30,-0.1245060316139767,0.2852379508942104,-3.4330596215637272,0.0,4789000,ALS.TO
2015-04-30,-0.02141604051504419,0.3647487863053832,-11.268556508765386,0.0,647000,ALS.TO
2017-12-31,1.5399380271991736,3.5376904697360376,0.008190694136300539,0.0,17891000,BDT.TO
2016-12-31,1.2917766578673706,3.9972671582113644,0.01572583384280959,0.0,32297000,BDT.TO
2015-12-31,1.5034447444372032,3.295088682259452,0.01486843216321084,0.0,32297000,BDT.TO
2014-12-31,0.8912713524850291,2.5095188532218717,0.02655783696945889,0.0,32297000,BDT.TO
2017-10-31,0.3758414360508601,16.58338734606372,0.24890626454435447,0.0489544574574712,2010000000,BMO.TO
2016-10-31,0.4800951968844656,16.784707778702163,0.22799921073401735,0.04520501822546881,2219000000,BMO.TO
2015-10-31,0.488558352402746,16.637222928527997,0.23273153325877402,0.042955506101294935,2135000000,BMO.TO
2014-10-31,0.4327799859714753,17.691139321459406,0.2421583059676141,0.04762550651904851,1851000000,BMO.TO
2017-12-31,15.950119712689546,1.2058382001332655,0.013283225290073624,27.22,39971000,BNE.TO
2016-12-31,-1.649347420758235,1.110671835005443,-0.15056520437191195,-7.629858112276373,39807000,BNE.TO
2015-12-31,-7.005176211453745,0.9865442552512986,-0.04935989780109266,1.473264835395261,63607000,BNE.TO
2014-12-31,2.9154820567064834,0.6419100815808614,0.12840465637070753,14.248932965101682,113007000,BNE.TO
2017-10-31,0.47432854465958774,14.972603220261691,0.3214084959447523,0.04649247822644497,3797000000,BNS.TO
2016-10-31,0.5055500913306168,15.922764304840761,0.29730971676831813,0.05542319305529345,3598000000,BNS.TO
2015-10-31,0.48560022811519815,16.359743302434552,0.31727507124440224,0.044862532412264206,3406000000,BNS.TO
2014-10-31,0.4617451562720973,16.82319581897031,0.32286196977306975,0.04973208842686175,3265000000,BNS.TO
2018-03-31,1.7611332923832923,4.979956300897735,0.012966429054995818,0.10698946635770246,22937000,CF.TO
2017-03-31,0.2906857727737973,7.917232412401814,0.04401871976839428,0.06694669649924592,11076000,CF.TO
2016-03-31,-0.08042770544897634,4.897949247457229,-0.4610067349723438,-0.044855205111480494,28831000,CF.TO
2015-03-31,-2.5541565533980584,3.5553069905614754,-0.015200515600013374,0.04538987723223404,33674000,CF.TO
2017-10-31,0.30325601191742924,18.26482659552637,0.3041227105041745,0.06219326451176172,1425000000,CM.TO
2016-10-31,0.41005847953216373,21.25685297258811,0.30570652173913043,0.06658042817411551,1753000000,CM.TO
2015-10-31,0.49021252796420584,21.697249508840866,0.2732900267481849,0.05535679182229212,1753000000,CM.TO
2014-10-31,0.5139838408949658,22.522174209688423,0.25897312087558344,0.06672804146208401,1654000000,CM.TO
2017-12-31,0.6665315881184909,0.6243673925916179,0.13239018004678213,0.7321183372862314,16448000000,CNU.TO
2016-12-31,22.218210361067506,0.6677023100601248,0.004361579754601227,-0.09933256346518957,14153000000,CNU.TO
2015-12-31,1.0085448977575817,0.7209622812084727,0.11798712083685423,0.3099705226258764,20419000000,CNU.TO
2014-12-31,0.33581953188591174,0.7461578988962356,0.22039452006648558,0.717278412686595,20216000000,CNU.TO
2017-12-31,0.38189288546096734,2.7879512248418252,0.08952412680218487,0.0,84768000,CSU.TO
2016-12-31,0.4099350046425255,3.116773659097417,0.09730617960873113,13.904303067737287,84768000,CSU.TO
2015-12-31,0.4782451706084131,3.860383892410505,0.09641904598193231,0.0,84768000,CSU.TO
2014-12-31,0.8222079962753884,4.515604373612079,0.061759589395594915,0.0,84768000,CSU.TO
2017-12-30,0.2308843537414966,2.1157165712361063,0.05470825983073934,4.123025210084034,169700000,CTC.TO
2016-12-31,0.235390823494246,1.9368849471510146,0.052763977604289886,3.764705882352941,157500000,CTC.TO
2016-01-02,0.2308158932362754,1.8417564374674622,0.0536988175510603,4.163527054108217,152200000,CTC.TO
2015-01-03,0.23410596026490066,1.8375862424055196,0.04846384067913567,2.154045307443366,141400000,CTC.TO
2017-10-31,0.3985393410844233,10.921274837264264,0.33823331345121505,0.12270437722650046,91077000,CWB.TO
2016-10-31,0.43819974200124223,11.015549050571968,0.32546507228122556,0.09597861012124118,82545000,CWB.TO
2015-10-31,0.22961184006199242,11.717647111523725,0.5602943431464945,0.09680621347692889,74670000,CWB.TO
2014-10-31,0.32130018821258893,12.075312060296062,0.4118912957462541,0.10785081935772264,73918000,CWB.TO
2017-12-31,1.2970877550031497,1.8286674290231955,0.053556830656400115,6.605215570572,26768000,DR.TO
2016-12-31,2.704018864055772,1.8717696978663025,0.02873285572889664,5.840168153740563,26375000,DR.TO
2015-12-31,0.5889193031595477,1.0145670288325876,0.15262421545576432,5.449186547019771,27754000,DR.TO
2014-12-31,1.3753646816543676,1.4130037679381493,0.07837730595664835,4.937217738950174,32057000,DR.TO
2017-12-31,0.06892382103990327,1.2691736028537455,0.20878566018682151,0.0,57000000,ECA.TO
2016-12-31,-0.05402542372881356,1.391936010447274,-0.29564672721578455,-12.18918918918919,51000000,ECA.TO
2015-12-31,-0.029428848015488868,1.531863142532836,-1.3485639686684072,1.318435754189944,152000000,ECA.TO
2014-12-31,0.05955188679245283,1.5328859060402684,0.44357264286648357,12.264248704663212,202000000,ECA.TO
2017-12-31,0.0,3.1083166458948903,0.006809383113229956,0.014259542242521971,0,EFH.TO
2016-12-31,-0.09440418679549115,4.794598803615352,-0.15153117247549716,0.04362001124227094,2814000,EFH.TO
2015-12-31,0.7805283018867925,4.0835106529969325,0.03502733453880236,0.0293301686479162,5171000,EFH.TO
2014-12-31,0.25109496848627283,3.010777927849425,0.06213534233845541,0.054277391222002265,4701000,EFH.TO
2017-12-31,0.12290106277666747,18.29660741769586,0.46174876741077203,0.0,19740000,EQB.TO
2016-12-31,0.12663196703535026,19.894513886355522,0.4559778488314599,0.5600113902044241,17517000,EQB.TO
2015-12-31,0.10662217455209948,20.359732931246796,0.492766957032397,0.9779603707142732,13420000,EQB.TO
2014-12-31,0.15930770816544537,19.24846423626842,0.4956297197633268,0.7501501093840555,17001000,EQB.TO
2017-12-31,0.16201309893140298,3.661395043124178,0.11446797316848613,0.0444056036827233,282000000,FFH.TO
2016-12-31,-0.5303414634146342,3.720187162624048,-0.05510989719987956,-0.013248754736259525,271800000,FFH.TO
2015-12-31,0.4675004403734367,3.2962971237084613,0.06075556506849315,0.024618216912808286,265400000,FFH.TO
2014-12-31,0.1669115846191526,3.156010046645138,0.16302817955859011,0.11859972534506436,272600000,FFH.TO
2017-12-31,0.6461222393425783,0.017617681436616725,0.28943065259402406,0.0,125800000,FNV.TO
2016-12-31,0.9664484451718495,0.01811166043651272,0.20042643923240938,0.0,118100000,FNV.TO
2015-12-31,3.8252032520325203,0.16165033196332595,0.055782312925170066,0.4788732394366197,94100000,FNV.TO
2014-12-31,0.8500468603561387,0.018029657906328,0.24118444846292947,0.0,90700000,FNV.TO
2017-12-31,5.464530034673414,1.0343585719228074,0.023366061731422767,5.360661268556005,58312000,FSZ.TO
2016-12-31,2.369350724358666,1.066767213670625,0.06062648633664522,0.0,49228000,FSZ.TO
2015-12-31,1.369982990119793,0.8140620459933717,0.10692408007213147,4.194143458404227,37854000,FSZ.TO
2014-12-31,1.1391677578932053,0.7731119925701241,0.12363845690283237,2.4885647806594404,31318000,FSZ.TO
2017-12-31,0.5656108597285068,1.5939887926642893,0.035275339185953714,0.0,125000000,FTT.TO
2016-12-31,1.8923076923076922,1.5828511309836928,0.011549395877754087,0.0,123000000,FTT.TO
2015-12-31,-0.7701863354037267,1.4917073170731707,-0.025657370517928286,2.8968253968253967,124000000,FTT.TO
2014-12-31,0.3710691823899371,1.4744251525105585,0.04596704249783174,0.0,118000000,FTT.TO
2017-12-31,0.09422492401215805,0.5288353073886068,0.19222903885480572,-0.1600270087778528,62000000,G.TO
2016-12-31,0.5987654320987654,0.6024599329109206,0.046153846153846156,0.0822550831792976,97000000,G.TO
2015-12-31,-0.08900649506855905,0.6678082191780822,-0.9501714285714286,-1.4042116076014381,370000000,G.TO
2014-12-31,-0.22582137899120777,0.6303655660377359,-0.6289289871944121,-0.5325443786982249,488000000,G.TO
2017-12-31,0.022489459972300015,1.1679926128189044,0.1202881649374373,12.988222274918979,3686000,HBM.TO
2016-12-31,-0.10135538317279004,1.5275213644190262,-0.031180726478233826,0.0,3567000,HBM.TO
2015-12-31,-0.010874156679580482,1.5063559914731242,-0.3740507036276693,0.0,3604000,HBM.TO
2014-12-31,0.05836266258607498,1.3000225693176763,0.12876466705417575,0.0,3814000,HBM.TO
2017-12-31,0.5037964662276441,0.6526242894653317,0.296916403111377,0.0,14000000,ISV.TO
2016-12-31,0.9030510223827646,0.47021417135947874,0.17542291371994342,0.0,14000000,ISV.TO
2015-12-31,0.8795627316705409,0.5584844811417854,0.20323552695421232,0.0,14000000,ISV.TO
2014-12-31,0.7625272331154684,0.28334426844127847,0.22819075554008875,0.0,14000000,ISV.TO
2018-03-31,0.16937966839199176,15.00165264741403,0.14042911070239925,0.0,86261000,JE.TO
2017-03-31,0.17183677858122093,-4.995808260319999,0.11881969223758829,5.179668069638416,76710000,JE.TO
2016-03-31,1.1567704786081356,-2.9963368950693225,0.015734584228395514,0.0,74732000,JE.TO
2015-03-31,-0.18586344662421522,-3.032555234478462,-0.11467964085689204,0.0,83041000,JE.TO
2017-12-30,0.21770972037283623,1.7241810648111953,0.03216136353903473,4.352657004830918,327000000,L.TO
2016-12-31,0.4323499491353001,1.6749863078006415,0.021192195752937373,6.947692307692308,425000000,L.TO
2016-01-02,0.6956521739130435,1.6472459270752522,0.013173547164823544,9.723958333333334,416000000,L.TO
2015-01-03,9.358490566037736,1.6411299788715863,0.0012438102837295534,8.976190476190476,496000000,L.TO
2017-10-31,0.3643060917073927,22.30089752163354,0.21519579741716263,0.043376261302465274,75215000,LB.TO
2016-10-31,0.36343229543808836,25.122970046417308,0.1728211913297027,0.03841849650867668,55209000,LB.TO
2015-10-31,0.7126476041768323,27.843092042235085,0.11884355145866629,0.031308927254030054,73025000,LB.TO
2014-10-31,0.4331777864852349,26.368891686421726,0.16869475341469717,0.03308415118918779,60803000,LB.TO
2017-12-31,0.4517253558978454,0.4251819414358958,0.2949633770151701,0.0,29415000,LUC.TO
2016-12-31,0.24922554028617122,0.5100755037751887,0.2391374980539216,0.0,17609529,LUC.TO
2015-12-31,0.15135711441380106,0.3408474629098616,0.34777927682424525,0.0,11783000,LUC.TO
2014-12-31,0.28355559312720585,0.38710778372370824,0.17821577076051584,0.0,13417000,LUC.TO
2017-12-31,0.4721115537848606,2.3061680572109653,0.06154977930358019,5.053191489361702,47400000,MAXR.TO
2016-12-31,0.3873106060606061,1.9677867902665123,0.06780096308186195,5.52317880794702,40900000,MAXR.TO
2015-12-31,0.37495274499096903,2.2599182454550215,0.06746221597335932,5.842794759825328,53559000,MAXR.TO
2014-12-31,0.9956279977927756,2.7083105817966975,0.02244957564594106,0.0,46912000,MAXR.TO
2017-12-31,0.3111756074812419,0.747936284511904,0.6216674876905345,0.11147900435533376,164147000,MIC.TO
2016-12-31,0.37445189641441906,0.8122094074955188,0.5112153154169508,0.09760066935057024,156106000,MIC.TO
2015-12-31,0.36831851208379573,0.8244196528955731,0.5060463532574585,0.10949586488225493,146702000,MIC.TO
2014-12-31,0.36330824551712415,0.7639807088639634,0.4953985288448762,0.11283899381316823,136801540,MIC.TO
2017-10-31,0.43608247422680413,21.707383177570094,0.30479183032207385,0.06393555459250007,846000000,NA.TO
2016-10-31,0.5080440304826418,22.827629122588675,0.22050037341299478,0.049924630690382873,600000000,NA.TO
2015-10-31,0.46287927695287284,21.480956877557443,0.2807176513229431,0.06093443025540275,717000000,NA.TO
2014-10-31,0.5411844792375766,22.975836869401228,0.2794901065449011,0.054581844174410296,795000000,NA.TO
2017-12-31,-0.4546951836427378,0.3283025541001,-0.19933307068887887,0.0,19325000,OR.TO
2016-12-31,0.36371191793507945,0.16660659481688533,0.6719051645739267,0.1386580908014539,15317000,OR.TO
2015-12-31,0.34206407179380155,0.15407975722345701,0.6330287349994496,0.12318966438648996,9834000,OR.TO
2014-12-31,0.005877473152725847,0.025601574312567908,97.39612317364224,0.0,9834000,OR.TO
2018-06-30,0.6011501750445868,1.0892169760625108,0.0860402359869013,0.0,145613000,OTEX.TO
2017-06-30,0.11756441468363267,1.1174527043974591,0.44767938990605644,0.0,120581000,OTEX.TO
2016-06-30,0.34892803284624063,1.604597767373409,0.15594377457203815,13.491488578977291,99262000,OTEX.TO
2015-06-30,0.37396032040695265,1.379514061239261,0.12653212859971585,11.419267214150347,87629000,OTEX.TO
2017-12-31,0.12657139787256905,0.31135642944259484,0.14812298305151145,1.450824054705601,15314000,PAAS.TO
2016-12-31,0.07599540390667932,0.35747168584356637,0.1291794391920235,1.8055931438881372,7606000,PAAS.TO
2015-12-31,-0.18399735274652548,0.32100981944493695,-0.3359330535002846,-1.863239418663947,41703000,PAAS.TO
2014-12-31,-0.13884286311282507,0.2865704641825305,-0.7255719191107824,-2.9757742230839663,75751000,PAAS.TO
2017-10-31,0.4645607280364018,16.886569953720183,0.28917735772666314,0.04548973892769837,5309000000,RY.TO
2016-10-31,0.4802498798654493,17.240700422990795,0.2793363580230342,0.047673299744744546,4997000000,RY.TO
2015-10-31,0.45984886649874057,17.70901696816716,0.29016225697997367,0.05238100849644705,4564000000,RY.TO
2014-10-31,0.47261503928170595,18.225794507867942,0.2712824260138838,0.06447445194631991,4211000000,RY.TO
2017-12-31,0.5151650312221231,11.88283286666023,0.07643008113451967,0.1585838197588784,1155000000,SLF.TO
2016-12-31,0.41611778380472686,11.728407339267068,0.09033003184824835,0.20666549109504498,1074000000,SLF.TO
2015-12-31,0.40306345733041576,11.765304524816033,0.11855349175054478,0.1859342157586775,921000000,SLF.TO
2014-12-31,0.47303790710090765,12.30725248269636,0.07269833876727216,0.1466550919646248,886000000,SLF.TO
2017-12-31,0.4657897836585653,1.6342717531866666,0.040926249727094056,1.3087699106491772,177948000,SNC.TO
2016-12-31,0.6108956573123628,1.3947005877793734,0.030166218599752822,0.7201699098508669,156104000,SNC.TO
2015-12-31,0.37311295556171103,1.7061409790345738,0.04217564828202993,0.7060362123056376,150863000,SNC.TO
2014-12-31,0.10963562291501668,2.0828826430998073,0.16183790720013516,0.4439568527590231,146182000,SNC.TO
2017-12-31,0.5721649484536082,1.0449823340188789,0.02838498229596465,1.1199414919551438,55500000,STN.TO
2016-12-31,0.35325670498084294,1.1682947815963962,0.04211851278079008,1.202944269190326,46100000,STN.TO
2015-12-31,0.24513678394659094,0.7697799374272629,0.06587990055959451,1.5493733703423334,38334000,STN.TO
2014-12-31,0.20450704567836692,0.8040506515565089,0.07926426448855135,1.7812502427618138,33641000,STN.TO
2017-12-31,0.0,0.2807444934220372,0.015275638985194299,0.0,0,TCW.TO
2016-12-31,0.0,0.6110940248748262,-0.09082382318661414,-0.539831993761533,0,TCW.TO
2015-12-31,-0.027019452169311915,1.4395452369987087,-1.2740178688234434,0.0,22366000,TCW.TO
2014-12-31,-8.875123885034688,0.9730463400970994,-0.002096180837458523,0.0,44775000,TCW.TO
2017-10-31,0.4050596383224317,17.329911896809858,0.3063684319099402,0.03166081345469128,4211000000,TD.TO
2016-10-31,0.4316970864981295,16.17675189602312,0.27578552446459276,0.03303935227014392,3808000000,TD.TO
2015-10-31,0.4352881698685541,16.539037961767193,0.26601217093097534,0.0334818870567263,3444000000,TD.TO
2014-10-31,0.40997942386831276,17.22996017758131,0.2737642585551331,0.03780643200336681,3188000000,TD.TO
2017-12-31,0.9889537145079735,1.1173554804932364,0.0579612779886918,0.0,12713000,TWM.TO
2016-12-31,0.6757006874669487,0.5481559918595316,0.13760232854284155,0.0,10222000,TWM.TO
2015-12-31,0.20633044583866125,0.428698683933258,0.39266337576946675,0.0,1905818,TWM.TO
2017-10-31,0.11303410024650781,8.462467355639383,0.4428776127550208,0.0,2201000,VB.TO
2016-10-31,0.2598583234946871,9.700064517365393,0.21826521671906407,0.0,2201000,VB.TO
2015-10-31,0.22170844487709906,9.988532883642495,0.24297075954232328,0.0,1822000,VB.TO
2014-10-31,0.32100070472163494,9.313187683622328,0.19183452751115318,0.13608606557377048,1822000,VB.TO
2017-12-31,-0.8463958440887971,0.7885115895465318,-0.14469058568127174,-7.53869604749425,104926000,WCP.TO
2016-12-31,0.6824150209665706,0.6394072779040116,0.3136149993295999,12.490518498872829,116521000,WCP.TO
2015-12-31,-0.42518967951700876,0.6688176409948712,-0.9279800879584412,-13.834906539154195,212898000,WCP.TO
2014-12-31,0.3742631984305106,0.526903068136392,0.6411135776163939,10.066006908785361,169594000,WCP.TO
2017-12-31,0.2288118260231753,1.9377489238534813,0.06291236754321901,1.6984529957411172,64886000,WJA.TO
2016-12-31,0.226654888342844,1.9913573141579908,0.07165468735562439,8.370162807044206,66967000,WJA.TO
2015-12-31,0.18967431230103665,1.6168583255144278,0.09122891325819,0.0,69711000,WJA.TO
2014-12-31,0.2159235377187391,1.6140240629827702,0.0714078427743432,0.0,61313000,WJA.TO
2017-12-31,0.29293478260869565,7.051024255372628,0.4924394486819216,0.0,107800000,X.TO
2016-12-31,0.4592668024439919,6.601396925394597,0.263482693855648,0.0,90200000,X.TO
2015-12-31,-1.6634799235181645,5.09293400286944,-0.0685272536687631,0.0,87000000,X.TO
2014-12-31,0.863681592039801,4.131669416941694,0.12651057401812688,2.7724084177708495,86800000,X.TO
2017-12-31,-0.09722222222222222,1.0006027727546716,-0.10777248031932586,-7.023333333333333,18900000,YRI.TO
2016-12-31,-0.09093861643390712,0.9356189885200125,-0.17223247748503664,-10.848684210526315,28000000,YRI.TO
2015-12-31,-0.026101759031586912,0.9612087662404726,-1.2291061257700802,-15.881558028616853,55200000,YRI.TO
2014-12-31,-0.1033186320584195,0.8565853949151785,-0.7536918968993516,-3.0635372214319583,142900000,YRI.TO
2017-12-31,1.4889790398918188,-11.17233082706767,0.02369121646948014,2.9225053078556265,11011000,M.V
2016-12-31,3.002364496180429,4.758460311835577,0.02788258682246024,2.0664408055712404,16507000,M.V
2015-12-31,4.059469116896376,1.20065869724323,0.021488627700475514,1.9843222861678904,15905000,M.V
2014-12-31,0.8961679122276992,4.6316210593694995,0.09997456522430292,2.224654926225607,11272000,M.V
